,name,url,price_currency,total_price_amount,distance_city_center_km,score,n_comments,close_to_metro,sustainability_cert,room_type,double_bed,single_bed,free_cancellation,breakfast_included,pay_at_hotel,location_score,free_taxi
225,New Hotel Roblin,https://www.booking.com/hotel/fr/newhotelroblin.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=226&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464389&all_sr_blocks=5033005_91457911_0_1_0&highlighted_blocks=5033005_91457911_0_1_0&matching_block_id=5033005_91457911_0_1_0&sr_pri_blocks=5033005_91457911_0_1_0__147430&from_sustainable_property_sr=1&from=searchresults,€,1474,2.6,8.4,1724,Yes,No,Habitación Superior,Yes,Yes,No,No,No,9.5,No
226,LE CLARK HOTEL,https://www.booking.com/hotel/fr/le-clark.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=227&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464389&all_sr_blocks=1091122904_381994827_0_1_0&highlighted_blocks=1091122904_381994827_0_1_0&matching_block_id=1091122904_381994827_0_1_0&sr_pri_blocks=1091122904_381994827_0_1_0__153130&from=searchresults,€,1531,1.4,9.3,235,Yes,No,Habitación Doble Superior - 1 o 2 camas,No,No,No,No,No,9.4,No
227,Le Général Hôtel,https://www.booking.com/hotel/fr/legeneral.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=228&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464389&all_sr_blocks=5003504_93699146_0_1_0&highlighted_blocks=5003504_93699146_0_1_0&matching_block_id=5003504_93699146_0_1_0&sr_pri_blocks=5003504_93699146_0_1_0__133810&from_sustainable_property_sr=1&from=searchresults,€,1338,1.5,9.1,1173,Yes,No,Habitación Doble Clásica - 1 o 2 camas,Yes,Yes,No,No,No,9.3,No
228,Hotel Elysa-Luxembourg,https://www.booking.com/hotel/fr/hotelelysaluxembourg.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=229&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464389&all_sr_blocks=5082014_88984448_2_1_0&highlighted_blocks=5082014_88984448_2_1_0&matching_block_id=5082014_88984448_2_1_0&sr_pri_blocks=5082014_88984448_2_1_0__135600&from=searchresults,€,1356,1.4,8.5,2078,Yes,No,Habitación Superior con balcón,Yes,Yes,No,No,No,9.4,No
229,Daunou Opéra,https://www.booking.com/hotel/fr/daunou-opera.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=230&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464389&all_sr_blocks=28026803_88533005_2_1_0&highlighted_blocks=28026803_88533005_2_1_0&matching_block_id=28026803_88533005_2_1_0&sr_pri_blocks=28026803_88533005_2_1_0__156305&from_sustainable_property_sr=1&from=searchresults,€,1563,2.0,8.6,1522,Yes,No,Habitación Doble Superior,Yes,Yes,No,No,No,9.6,No
230,Hotel Belleval,https://www.booking.com/hotel/fr/le-belleval.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=231&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464389&all_sr_blocks=311083102_112956402_0_1_0&highlighted_blocks=311083102_112956402_0_1_0&matching_block_id=311083102_112956402_0_1_0&sr_pri_blocks=311083102_112956402_0_1_0__135660&from_sustainable_property_sr=1&from=searchresults,€,1357,3.0,8.6,1089,Yes,No,Habitación Doble Superior - 1 o 2 camas,Yes,Yes,No,No,No,,No
231,Hotel Atmospheres,https://www.booking.com/hotel/fr/sullysaintgermain.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=232&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464389&all_sr_blocks=5125307_91458041_0_1_0&highlighted_blocks=5125307_91458041_0_1_0&matching_block_id=5125307_91458041_0_1_0&sr_pri_blocks=5125307_91458041_0_1_0__132530&from_sustainable_property_sr=1&from=searchresults,€,1325,0.9,8.6,1142,Yes,No,Habitación Doble Clásica,Yes,No,No,No,No,9.4,No
232,Hotel Danemark,https://www.booking.com/hotel/fr/danemark-paris.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=233&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464389&all_sr_blocks=38063102_88986157_0_1_0&highlighted_blocks=38063102_88986157_0_1_0&matching_block_id=38063102_88986157_0_1_0&sr_pri_blocks=38063102_88986157_0_1_0__103520&from_sustainable_property_sr=1&from=searchresults,€,1035,2.2,7.9,951,Yes,No,Habitación Doble Superior,Yes,No,No,No,No,9.3,No
233,Hôtel Bourgogne & Montana,https://www.booking.com/hotel/fr/bourgogne-montana.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=234&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464389&all_sr_blocks=5872604_94278020_2_1_0&highlighted_blocks=5872604_94278020_2_1_0&matching_block_id=5872604_94278020_2_1_0&sr_pri_blocks=5872604_94278020_2_1_0__181080&from_sustainable_property_sr=1&from=searchresults,€,1811,2.5,8.7,574,Yes,Yes,Chambre Classique,Yes,No,No,No,No,9.5,No
234,Ibis Styles Paris Gare de l'Est Magenta,https://www.booking.com/hotel/fr/sibour.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=235&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464389&all_sr_blocks=186051910_96146722_2_1_0&highlighted_blocks=186051910_96146722_2_1_0&matching_block_id=186051910_96146722_2_1_0&sr_pri_blocks=186051910_96146722_2_1_0__69344&from_sustainable_property_sr=1&from=searchresults,€,693,2.1,7.7,1162,Yes,No,Habitación Doble Estándar - 2 camas ,No,Yes,No,No,No,,No
235,Hôtel Louvre Piemont,https://www.booking.com/hotel/fr/hotel-louvre-piemont.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=236&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464389&all_sr_blocks=2429905_95148134_2_1_0&highlighted_blocks=2429905_95148134_2_1_0&matching_block_id=2429905_95148134_2_1_0&sr_pri_blocks=2429905_95148134_2_1_0__204230&from_sustainable_property_sr=1&from=searchresults,€,2042,1.4,8.7,968,Yes,No,Habitación Doble Deluxe - 1 o 2 camas,Yes,Yes,No,No,No,9.7,No
236,Novotel Paris 20 Belleville,https://www.booking.com/hotel/fr/novotel-paris-20-belleville.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=237&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464389&all_sr_blocks=751925906_331717831_2_33_0&highlighted_blocks=751925906_331717831_2_33_0&matching_block_id=751925906_331717831_2_33_0&sr_pri_blocks=751925906_331717831_2_33_0__99330&from_sustainable_property_sr=1&from=searchresults,€,993,2.5,8.2,3271,Yes,Yes,Habitación Doble Estándar - 2 camas ,No,Yes,No,No,No,,No
237,Maison Armance - Esprit de France,https://www.booking.com/hotel/fr/residencelaconcorde.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=238&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464389&all_sr_blocks=5183103_368365061_2_1_0&highlighted_blocks=5183103_368365061_2_1_0&matching_block_id=5183103_368365061_2_1_0&sr_pri_blocks=5183103_368365061_2_1_0__206130&from_sustainable_property_sr=1&from=searchresults,€,2061,2.2,9.0,507,Yes,No,Habitación Deluxe,Yes,No,No,No,No,9.8,No
238,Best Western Hotel Le Montparnasse,https://www.booking.com/hotel/fr/comfort-paris-6eme-montparnasse.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=239&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464389&all_sr_blocks=22097014_98908253_2_1_0&highlighted_blocks=22097014_98908253_2_1_0&matching_block_id=22097014_98908253_2_1_0&sr_pri_blocks=22097014_98908253_2_1_0__96280&from_sustainable_property_sr=1&from=searchresults,€,963,2.6,7.3,2303,Yes,No,Habitación Doble Clásica,Yes,No,No,No,No,,No
239,Hôtel Kabanel by Happyculture,https://www.booking.com/hotel/fr/brit-parisiana.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=240&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464389&all_sr_blocks=5483003_375722856_2_1_0&highlighted_blocks=5483003_375722856_2_1_0&matching_block_id=5483003_375722856_2_1_0&sr_pri_blocks=5483003_375722856_2_1_0__113405&from_sustainable_property_sr=1&from=searchresults,€,1134,2.2,8.0,381,Yes,No,Habitación Triple,No,Yes,No,No,No,,No
240,Hotel Fior d'Aliza,https://www.booking.com/hotel/fr/lamartine.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=241&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464389&all_sr_blocks=5099103_88582968_0_1_0&highlighted_blocks=5099103_88582968_0_1_0&matching_block_id=5099103_88582968_0_1_0&sr_pri_blocks=5099103_88582968_0_1_0__141500&from_sustainable_property_sr=1&from=searchresults,€,1415,2.4,9.1,866,Yes,Yes,Habitación Superior,Yes,Yes,No,No,No,9.6,No
241,Hotel Migny Opéra Montmartre,https://www.booking.com/hotel/fr/hoteligny.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=242&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464389&all_sr_blocks=29496_94349058_0_1_0&highlighted_blocks=29496_94349058_0_1_0&matching_block_id=29496_94349058_0_1_0&sr_pri_blocks=29496_94349058_0_1_0__93904&from_sustainable_property_sr=1&from=searchresults,€,939,2.8,7.8,4209,Yes,No,Habitación Doble - 1 o 2 camas,Yes,Yes,No,No,No,,No
242,Grand Pigalle Experimental,https://www.booking.com/hotel/fr/grand-pigalle.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=243&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464389&all_sr_blocks=132864401_86371376_2_1_0&highlighted_blocks=132864401_86371376_2_1_0&matching_block_id=132864401_86371376_2_1_0&sr_pri_blocks=132864401_86371376_2_1_0__162830&from_sustainable_property_sr=1&from=searchresults,€,1628,2.9,8.8,402,Yes,Yes,Habitación Estándar Sopi,Yes,No,No,No,No,9.4,No
243,Hotel Rochechouart - Orso Hotels,https://www.booking.com/hotel/fr/hotel-rochechouart-paris.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=244&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464389&all_sr_blocks=5380002_91458235_2_1_0&highlighted_blocks=5380002_91458235_2_1_0&matching_block_id=5380002_91458235_2_1_0&sr_pri_blocks=5380002_91458235_2_1_0__135730&from_sustainable_property_sr=1&from=searchresults,€,1357,2.9,8.5,1719,Yes,Yes,Habitación Doble Clásica,Yes,No,No,No,No,,No
244,Pavillon Opéra Grands Boulevards,https://www.booking.com/hotel/fr/pavillonoperagrandsboulevards.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=245&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464389&all_sr_blocks=13038_93715402_0_1_0&highlighted_blocks=13038_93715402_0_1_0&matching_block_id=13038_93715402_0_1_0&sr_pri_blocks=13038_93715402_0_1_0__104222&from_sustainable_property_sr=1&from=searchresults,€,1042,1.9,7.6,692,Yes,No,Habitación Doble Estándar,Yes,No,No,No,No,,No
245,Hotel Mademoiselle,https://www.booking.com/hotel/fr/relaislafayette.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=246&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464389&all_sr_blocks=5083422_93699344_0_1_0&highlighted_blocks=5083422_93699344_0_1_0&matching_block_id=5083422_93699344_0_1_0&sr_pri_blocks=5083422_93699344_0_1_0__118880&from_sustainable_property_sr=1&from=searchresults,€,1189,2.3,8.1,844,Yes,Yes,Habitación Doble Clásica - 1 o 2 camas,Yes,Yes,No,No,No,,No
246,Hôtel de la Place du Louvre - Esprit de France,https://www.booking.com/hotel/fr/de-la-place-du-louvre.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=247&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464389&all_sr_blocks=18039201_368364948_2_1_0&highlighted_blocks=18039201_368364948_2_1_0&matching_block_id=18039201_368364948_2_1_0&sr_pri_blocks=18039201_368364948_2_1_0__161970&from_sustainable_property_sr=1&from=searchresults,€,1620,0.8,8.0,341,Yes,No,Habitación Doble Acogedora,Yes,No,No,No,No,9.6,No
247,Handsome Hotel,https://www.booking.com/hotel/fr/handsome-by-elegancia.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=248&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464389&all_sr_blocks=167399101_89625326_0_1_0&highlighted_blocks=167399101_89625326_0_1_0&matching_block_id=167399101_89625326_0_1_0&sr_pri_blocks=167399101_89625326_0_1_0__128838&from_sustainable_property_sr=1&from=searchresults,€,1288,0.6,8.3,1176,Yes,No,Habitación Doble,Yes,No,No,No,No,9.5,No
